value_ns,percentile,cumulative_count
67903.0,99.983288,2082047
68159.0,99.983336,2082048
68223.0,99.983385,2082049
68671.0,99.983433,2082050
68735.0,99.983481,2082051
68799.0,99.983529,2082052
68863.0,99.983625,2082054
68927.0,99.983673,2082055
68991.0,99.983721,2082056
69183.0,99.983769,2082057
69503.0,99.983817,2082058
69695.0,99.983865,2082059
69759.0,99.983961,2082061
69823.0,99.984153,2082065
69887.0,99.984201,2082066
69951.0,99.984297,2082068
70015.0,99.984345,2082069
70143.0,99.984393,2082070
71039.0,99.984441,2082071
71295.0,99.984537,2082073
71423.0,99.984585,2082074
71615.0,99.984633,2082075
71679.0,99.984681,2082076
71807.0,99.984825,2082079
71871.0,99.984921,2082081
71935.0,99.985065,2082084
72063.0,99.985113,2082085
72127.0,99.985161,2082086
72191.0,99.985209,2082087
72255.0,99.985257,2082088
72319.0,99.985305,2082089
72383.0,99.985449,2082092
72447.0,99.985594,2082095
72511.0,99.985690,2082097
72639.0,99.985738,2082098
72959.0,99.985834,2082100
73023.0,99.985882,2082101
73087.0,99.985930,2082102
73151.0,99.985978,2082103
73279.0,99.986026,2082104
73343.0,99.986170,2082107
73407.0,99.986218,2082108
73471.0,99.986266,2082109
73599.0,99.986362,2082111
73663.0,99.986410,2082112
73727.0,99.986458,2082113
73983.0,99.986554,2082115
74047.0,99.986602,2082116
74111.0,99.986650,2082117
74239.0,99.986698,2082118
74303.0,99.986842,2082121
74367.0,99.986890,2082122
74431.0,99.986938,2082123
74495.0,99.987034,2082125
74559.0,99.987130,2082127
74687.0,99.987226,2082129
74815.0,99.987322,2082131
74879.0,99.987418,2082133
75263.0,99.987466,2082134
75391.0,99.987562,2082136
75455.0,99.987610,2082137
75519.0,99.987658,2082138
75583.0,99.987706,2082139
75647.0,99.987754,2082140
75711.0,99.987851,2082142
75839.0,99.987899,2082143
76415.0,99.987947,2082144
76479.0,99.987995,2082145
76543.0,99.988091,2082147
76799.0,99.988139,2082148
77055.0,99.988187,2082149
77439.0,99.988235,2082150
77567.0,99.988331,2082152
77631.0,99.988379,2082153
77823.0,99.988475,2082155
78527.0,99.988523,2082156
78591.0,99.988571,2082157
78975.0,99.988619,2082158
79423.0,99.988715,2082160
79487.0,99.988763,2082161
79807.0,99.988811,2082162
80127.0,99.988859,2082163
80575.0,99.988907,2082164
80639.0,99.988955,2082165
80831.0,99.989003,2082166
80895.0,99.989099,2082168
81023.0,99.989243,2082171
81343.0,99.989291,2082172
81599.0,99.989339,2082173
81791.0,99.989435,2082175
81855.0,99.989483,2082176
81919.0,99.989531,2082177
82367.0,99.989579,2082178
82495.0,99.989627,2082179
82815.0,99.989675,2082180
83071.0,99.989723,2082181
83327.0,99.989771,2082182
83519.0,99.989819,2082183
83711.0,99.989867,2082184
84991.0,99.989915,2082185
85311.0,99.989963,2082186
85375.0,99.990012,2082187
85503.0,99.990060,2082188
85631.0,99.990108,2082189
85823.0,99.990204,2082191
86143.0,99.990252,2082192
86271.0,99.990348,2082194
86399.0,99.990396,2082195
86719.0,99.990444,2082196
87039.0,99.990492,2082197
87935.0,99.990588,2082199
88383.0,99.990636,2082200
88447.0,99.990684,2082201
88831.0,99.990732,2082202
89535.0,99.990780,2082203
89855.0,99.990828,2082204
90431.0,99.990876,2082205
90815.0,99.990924,2082206
90943.0,99.990972,2082207
91007.0,99.991020,2082208
91519.0,99.991068,2082209
92479.0,99.991164,2082211
92799.0,99.991212,2082212
93247.0,99.991260,2082213
93503.0,99.991404,2082216
93567.0,99.991452,2082217
94079.0,99.991500,2082218
95039.0,99.991548,2082219
95423.0,99.991596,2082220
95487.0,99.991644,2082221
96127.0,99.991692,2082222
96319.0,99.991740,2082223
96703.0,99.991788,2082224
96959.0,99.991836,2082225
97087.0,99.991884,2082226
98303.0,99.991980,2082228
98495.0,99.992028,2082229
98623.0,99.992124,2082231
98687.0,99.992172,2082232
99455.0,99.992220,2082233
100543.0,99.992269,2082234
100799.0,99.992317,2082235
100991.0,99.992365,2082236
101247.0,99.992413,2082237
102015.0,99.992461,2082238
102079.0,99.992509,2082239
102591.0,99.992557,2082240
102719.0,99.992605,2082241
103167.0,99.992653,2082242
103871.0,99.992701,2082243
104511.0,99.992749,2082244
104895.0,99.992797,2082245
105023.0,99.992845,2082246
105727.0,99.992893,2082247
106367.0,99.992941,2082248
106431.0,99.992989,2082249
106687.0,99.993037,2082250
106751.0,99.993085,2082251
106943.0,99.993133,2082252
107071.0,99.993181,2082253
107263.0,99.993229,2082254
107519.0,99.993277,2082255
107775.0,99.993325,2082256
107839.0,99.993373,2082257
108287.0,99.993421,2082258
109183.0,99.993469,2082259
109439.0,99.993517,2082260
110335.0,99.993565,2082261
111231.0,99.993613,2082262
111423.0,99.993661,2082263
112767.0,99.993709,2082264
113471.0,99.993853,2082267
113919.0,99.993997,2082270
113983.0,99.994093,2082272
114047.0,99.994141,2082273
114175.0,99.994189,2082274
114303.0,99.994237,2082275
114367.0,99.994333,2082277
114751.0,99.994381,2082278
115071.0,99.994429,2082279
115327.0,99.994478,2082280
115391.0,99.994526,2082281
115583.0,99.994574,2082282
115903.0,99.994622,2082283
116031.0,99.994670,2082284
116223.0,99.994766,2082286
116607.0,99.994814,2082287
116927.0,99.994862,2082288
117247.0,99.994910,2082289
117375.0,99.995006,2082291
117439.0,99.995054,2082292
117631.0,99.995102,2082293
118143.0,99.995150,2082294
118783.0,99.995198,2082295
119551.0,99.995246,2082296
119743.0,99.995294,2082297
119807.0,99.995342,2082298
120063.0,99.995390,2082299
120575.0,99.995438,2082300
120639.0,99.995486,2082301
121407.0,99.995534,2082302
121791.0,99.995582,2082303
122303.0,99.995630,2082304
122559.0,99.995678,2082305
122815.0,99.995726,2082306
124159.0,99.995774,2082307
124223.0,99.995822,2082308
124351.0,99.995870,2082309
125247.0,99.995918,2082310
125631.0,99.996014,2082312
126143.0,99.996110,2082314
126975.0,99.996158,2082315
127807.0,99.996206,2082316
127935.0,99.996254,2082317
128191.0,99.996302,2082318
128383.0,99.996350,2082319
129535.0,99.996446,2082321
130239.0,99.996494,2082322
130751.0,99.996542,2082323
131199.0,99.996590,2082324
132095.0,99.996638,2082325
132351.0,99.996687,2082326
132479.0,99.996735,2082327
134783.0,99.996783,2082328
135295.0,99.996831,2082329
135807.0,99.996927,2082331
136063.0,99.996975,2082332
136703.0,99.997023,2082333
136959.0,99.997071,2082334
137215.0,99.997119,2082335
138879.0,99.997167,2082336
139007.0,99.997215,2082337
139647.0,99.997263,2082338
143615.0,99.997311,2082339
144255.0,99.997359,2082340
144895.0,99.997407,2082341
147967.0,99.997455,2082342
150015.0,99.997503,2082343
150399.0,99.997551,2082344
152063.0,99.997599,2082345
152191.0,99.997647,2082346
153215.0,99.997695,2082347
155519.0,99.997743,2082348
156159.0,99.997791,2082349
156287.0,99.997839,2082350
156415.0,99.997887,2082351
157823.0,99.998031,2082354
158463.0,99.998079,2082355
158975.0,99.998127,2082356
159487.0,99.998223,2082358
159615.0,99.998271,2082359
160255.0,99.998367,2082361
160895.0,99.998415,2082362
161407.0,99.998463,2082363
161663.0,99.998511,2082364
162431.0,99.998607,2082366
163071.0,99.998655,2082367
164223.0,99.998703,2082368
166399.0,99.998751,2082369
168191.0,99.998799,2082370
168575.0,99.998847,2082371
172287.0,99.998896,2082372
173183.0,99.998944,2082373
174079.0,99.998992,2082374
174207.0,99.999040,2082375
174591.0,99.999088,2082376
179071.0,99.999136,2082377
181887.0,99.999184,2082378
182143.0,99.999232,2082379
184191.0,99.999280,2082380
193407.0,99.999328,2082381
197503.0,99.999376,2082382
202111.0,99.999424,2082383
204543.0,99.999472,2082384
204927.0,99.999520,2082385
206719.0,99.999568,2082386
210303.0,99.999616,2082387
212735.0,99.999664,2082388
217215.0,99.999712,2082389
228479.0,99.999760,2082390
236927.0,99.999808,2082391
238975.0,99.999856,2082392
244863.0,99.999904,2082393
247935.0,99.999952,2082394
272383.0,100.000000,2082395
